timestamp,author,time_in_seconds,message,time_text
1584516333709629,北北,3295,記者沒在用LINE???,54:55
1584516333914504,Vidol TV,3295,在家無聊可以洗洗手來Vidol.tv追劇，不要隨便出國亂跑,54:55
1584516333974469,Ethan Chao,3295,聯合報出招了,54:55
1584516334498299,葉green,3296,需要的人就會告訴他如何處理了,54:56
1584516334734976,Mimic M,3296,辛苦了,54:56
1584516334747973,anyway,3296,指揮中心加油,54:56
1584516336250604,Abigail Kang,3298,第一線人真的很辛苦,54:58
1584516336256528,Windalike53 Windalike53,3298,部長要保重身體!,54:58
1584516336688472,陳思帆,3298,這些媒體只是要嗆陳時中讓中共央視有素材可以撥放而已,54:58
1584516336723985,Jhuang Yi-Hong,3298,這問題可以阿 在罵三小,54:58
1584516336787721,陳思樺,3298,以後放記者進來先把名字打上去,54:58
1584516337068129,跳豆,3298,現在聯合報,54:58
1584516337329200,Jack Yang,3299,防疫團隊 <--- 加油 !!,54:59
1584516337537950,陳思帆,3299,這些媒體只是要嗆陳時中讓中共央視有素材可以撥放而已,54:59
1584516337684009,夕玥綾,3299,還沒寫好 HTC剛剛有說....,54:59
1584516338182677,陳思帆,3300,這些媒體只是要嗆陳時中讓中共央視有素材可以撥放而已,55:00
1584516338467928,施施,3300,政府資訊很公開也很即時了👍👍,55:00
1584516338709760,陳思帆,3300,這些媒體只是要嗆陳時中讓中共央視有素材可以撥放而已,55:00
1584516339060930,shareman Hung,3301,沒有其他問題可以問了嗎？？,55:01
1584516339128864,櫻井サエ,3301,請大家加油 也要保重身體,55:01
1584516339360676,陳思帆,3301,這些媒體只是要嗆陳時中讓中共央視有素材可以撥放而已,55:01
1584516339678126,kluklu chen,3301,記者沒腦不能受公評嗎？可笑了,55:01
1584516339790924,ding Ar,3301,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,55:01
1584516341946101,Boryan LIN,3303,好的中國湖北武漢肺炎刷起來,55:03
1584516342834985,李曉盈,3304,疫調中聽不懂喔,55:04
1584516343495725,K H,3305,黑糖饅頭人勒,55:05
1584516344989846,Chih-Min Chen,3306,都沒在聽說明....,55:06
1584516346652881,Jack Yang,3308,防疫團隊 <--- 加油 !!,55:08
1584516350681506,楊秋蓉,3312,加油,55:12
1584516351304302,陳思樺,3313,魏怡嘉玻璃心,55:13
1584516351677382,Boryan LIN,3313,好的中國湖北武漢肺炎刷起來,55:13
1584516351682006,Yi Jing,3313,記者記得實名制哦,55:13
1584516352427122,Ethan Chao,3314,聯合報跟在TVBS 後面出招了,55:14
1584516352670712,ding Ar,3314,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,55:14
1584516356629664,Jack Yang,3318,防疫團隊 <--- 加油 !!,55:18
1584516356913710,Ler Tay,3318,防疫團隊加油💪，也謝謝你們,55:18
1584516357314388,u9238099,3318,聯合報記者，無法估算好嗎？,55:18
1584516357491885,Winnie Hung,3319,部長、祥祥、小夫辛苦了，快去休息,55:19
1584516357501980,Vidol TV,3319,在家無聊可以洗洗手來Vidol.tv追劇，不要隨便出國亂跑,55:19
1584516357578009,Evan Chiang,3319,水晶內雕文鎮,55:19
1584516357695563,太子妃娘娘,3319,疫情指揮中心有夠累的，每天要面對一直升溫的疫情，還要按時開記者會應付某些記者的無腦問題,55:19
1584516358237682,ダイセキ,3319,出國一時爽，回來過頭七,55:19
1584516359319734,Brett Chou,3320,糟蹋尬舞村 你們每天在那邊問白癡問題炎 難道症狀包括智商降低 檢疫人員現在沒空幫你們測智商 乖 麥吵,55:20
1584516359412848,D C,3321,加由,55:21
1584516360173956,L MM,3321,氣死 玻璃心那題是誰？ 素質有夠差！不客氣又缺德,55:21
1584516360380040,蔡旺晋,3322,硬要出國．不要回來害人．人渣,55:22
1584516360744603,Joann Wen,3322,防疫團隊加油！,55:22
1584516361323456,Brett Chou,3322,糟蹋尬舞村 你們每天在那邊問白癡問題炎 難道症狀包括智商降低 檢疫人員現在沒空幫你們測智商 乖 麥吵,55:22
1584516362273675,kluklu chen,3323,不專業記者才有玻璃心吧,55:23
1584516362279982,林仲堃,3323,台灣加油，戰勝病毒,55:23
1584516362665918,潘冠豪,3324,等等就要說 台灣賴系統沒隱私,55:24
1584516362916138,Brett Chou,3324,糟蹋尬舞村 你們每天在那邊問白癡問題炎 難道症狀包括智商降低 檢疫人員現在沒空幫你們測智商 乖 麥吵,55:24
1584516362949372,Boryan LIN,3324,好的中國湖北武漢肺炎刷起來,55:24
1584516363515162,ding Ar,3325,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,55:25
1584516363602133,RANYI Liao,3325,中時來了,55:25
1584516363829361,anyway,3325,好了，結束，別吵了,55:25
1584516364108870,羅剎月狐,3325,自由時報,55:25
1584516364179928,GGL 巨綠乙蜥,3326,記者需要一點素質,55:26
1584516364563233,Peter Chiang,3326,記者做功課好嗎?不要為了問而問，浪廢大家時間,55:26
1584516364729849,Mandy Wang,3326,中屎管好自己的忌者好嗎 有種全部不要參加記者會 大家都不想聽到妳們發言,55:26
1584516365055250,陳之涵,3326,記者應該問疫情相關問題！不要一直想問一些八掛！看戲的心態！拜託！對的起你們的媒體權利！真的讓民眾看不下去！只有記者能霸凌公眾人物！網友不能霸凌記者！那記者根本拿著第四權橫著走了！,55:26
1584516365702967,Formosa,3327,謝謝第一線的醫護和工作人員，你們真的辛苦了。,55:27
1584516365767607,Hope S.,3327,中時建議你看直播就好，你來了也沒用,55:27
1584516367801591,吃山羌的男人,3329,如果今天防疫團隊是國民黨會怎樣,55:29
1584516368362515,陳思樺,3330,魏怡嘉玻璃心,55:30
1584516369339601,ダイセキ,3331,出國一時爽，回來過頭七,55:31
1584516369413863,地藏菩薩本願經地藏菩薩本願經,3331,好好的局防到爆 ，幹嘛不早限制。,55:31
1584516369523245,陳秀華,3331,同樣的問題可以不要一直重覆問嗎,55:31
1584516369988838,Fabienne Q,3331,防疫已經做的很棒了，還一直要找碴,55:31
1584516370002865,Milan,3331,"疫情中心各位長官辛苦啦,除了要全盤了解疫情狀況還得應付不帶腦袋的記者",55:31
1584516370212954,L MM,3332,中屎💩,55:32
1584516370654289,莊端蓉,3332,自由娃娃音,55:32
1584516371093561,Shinyi Huang,3332,檢疫團隊加油～,55:32
1584516371219528,yayaDashone,3333,翔翔好強,55:33
1584516371778229,Nero Miller,3333,自由時報,55:33
1584516372422356,Jessie WW,3334,支持黑糖饅頭人上,55:34
1584516372586231,黑旗,3334,幹，聲音好幼,55:34
1584516372762360,JEFF WU,3334,自由時報聲音好好聽,55:34
1584516372951268,Jen Jen Huang,3334,記者不要再浪費部長的時間了,55:34
1584516372986993,胡迪西,3334,好久沒聽到這個甜甜的聲音了,55:34
1584516373058089,桀特,3334,我都在家裡自我隔離三個月了！那些跑屁啊！,55:34
1584516373214296,人壽製藥,3335,台屋加油,55:35
1584516373215578,May Chang,3335,謝謝部長、防疫、醫護，所有相關單位工作人員，謝謝你們，加油💪，台灣加油💪,55:35
1584516373505082,Eric.lsii2004,3335,會,55:35
1584516373624156,rita chen,3335,某些媒體真的要自己檢討檢討，為何大家都罵你。,55:35
1584516373855207,李秋,3335,這些記者是拿不到資料嗎,55:35
1584516375170206,Vins Hsu,3336,這個聲音好可愛,55:36
1584516375460008,L MM,3336,💩💩💩💩💩💩💩💩💩💩💩💩💩,55:36
1584516377006386,魚KETE,3337,入境一律簺檢,55:37
1584516377158162,jge櫻花花,3338,小編心哭哭,55:38
1584516377734731,陳茄茄,3338,必須,55:38
1584516377808246,Visitors,3338,出國玩得真的欠噴,55:38
1584516377859043,楊水果,3338,有三立記者在嗎 報一下 海顯里長老婆的料,55:38
1584516377954158,MIke Liao,3338,自由時報聲音聽起來就是舒服,55:38
1584516378391191,chen karen,3339,玻璃心那題我驚魂未定 傻眼,55:39
1584516379807065,柯雅琍,3342,小問題就不要問了,55:42
1584516379950736,安哥,3342,我支持中時,55:42
1584516380698183,Chang Chia-huan,3342,太嗲了吧,55:42
1584516381169620,多米喜,3343,大家要保護好部長 照顧自己不要增加防疫人員困擾,55:43
1584516382465538,HAI WE,3344,剛剛講過了,55:44
1584516382914234,魚KETE,3345,入境一律簺檢,55:45
1584516383158350,靜兒,3345,這是自由,55:45
1584516383441934,陳丟仔,3345,那個只是輔助聽不懂嗎,55:45
1584516383524052,黃乙津,3345,辛苦了謝謝您們,55:45
1584516383835009,Smart Ling,3346,沒有回報就是要開罰啊！這哪有什麼,55:46
1584516384009623,Vidol TV,3346,在家無聊可以洗洗手來Vidol.tv追劇，不要隨便出國亂跑,55:46
1584516384579654,Hope S.,3346,自由幼幼,55:46
1584516384353198,idingdang1010,3346,自由時報小朋友?,55:46
1584516384912766,L MM,3346,自由好可愛😳,55:46
1584516387045182,peterkitty,3349,這聲音很奶,55:49
1584516387910819,Jen Jen Huang,3349,誏大家去工作了⋯⋯,55:49
1584516388103077,Randy Liu,3350,China Outputs Virus In December - 2019,55:50
1584516388267178,陳奕銘,3350,聲音可愛～～～,55:50
1584516388428757,takayuki,3350,什麼白癡問題,55:50
1584516388714798,Man Ching Huang,3350,我們能不能打電話給這些媒體施壓 不要再用蠢問題浪費長官們的時間了,55:50
1584516389189978,Mimic M,3351,好嗲,55:51
1584516389318415,Lee,3351,輔助齁 哭喔,55:51
1584516389803967,MIke Liao,3351,比中時 中天聯合 放言 好多了,55:51
1584516390228377,Ani Ani,3352,台灣加油！！！！！！！！,55:52
1584516390467800,ding Ar,3352,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,55:52
1584516390486620,Jim Chen,3352,自由時報的記者聲音滿可愛的,55:52
1584516390523734,Jack Yang,3352,還沒出來... 出來報告??? 真是的,55:52
1584516390672702,安哥,3352,中時好記者,55:52
1584516391080675,蔡承芳,3353,這個可以,55:53
1584516391993389,櫻井サエ,3354,她誰啊,55:54
1584516392006705,Ler Tay,3354,記者請檢討自己好嗎,55:54
1584516392088391,Visitors,3354,出國玩得真的欠噴,55:54
1584516392252059,鄭錫安,3354,他本來就玻璃心玻璃很硬的,55:54
1584516392544635,神此一說,3354,沒回報，，，，罰單一張,55:54
1584516392789959,L MM,3354,🥵🥵🥵🥵🥵🥵🥵,55:54
1584516392948689,Peggy Chen,3354,娃娃音萌萌的,55:54
1584516393706559,cyliao91,3355,不要在這裡罵中時 去他們FB 不要在這裡為難小編了,55:55
1584516393983316,葉green,3356,你是誰,55:56
1584516394209875,Vidol TV,3356,在家無聊可以洗洗手來Vidol.tv追劇，不要隨便出國亂跑,55:56
1584516394339970,高雪卿,3356,一些隨便罵臺灣的人 什麽劉樂子的什麽來着的還躺在醫院受服務 希望她早點死 早點回去她喜愛的五險一金,55:56
1584516394441769,T S,3356,聲音可以,55:56
1584516394655082,羅剎月狐,3356,誰阿 ……………………,55:56
1584516395070041,T S,3357,聲音可以,55:57
1584516395584266,T S,3357,聲音可以,55:57
1584516395682564,靜兒,3357,妳哪位,55:57
1584516395697145,潘冠豪,3357,..........,55:57
1584516395729730,ミュ,3357,哪家記者？,55:57
1584516395962652,确诊救护车,3357,紅媒滾去對岸,55:57
1584516396086665,T S,3358,聲音可以,55:58
1584516396610884,T S,3358,聲音可以,55:58
1584516398000111,Angela Lu,3359,誰在問玻璃心？實在太沒有水平了,55:59
1584516398232867,吳昆澤,3360,是在問廢話？,56:00
1584516398800591,張家寶,3360,你到底是誰?????,56:00
1584516398988227,Loyi洛逸,3360,????,56:00
1584516399003101,sn13314,3360,"並不是媒體的聲音就有話語權, 每個生活在這塊國土的民眾都有話語權, 如果一個媒體挾媒體力量來放大自己的偏見, 那是不是代表其他的聲音被埋沒,而民眾受害的層次呢? 我們所有的作為˙都是為了ˊ維護國民的健康安全, 我們必須相信在科學有步驟的情形下做好防疫工作, 並不是隨著一家媒體以偏見不專業的提問來造成社會恐慌和社會資源˙的浪費",56:00
1584516399085520,Rueishiue Yu,3360,這誰 沒禮貌,56:00
1584516399440756,ChingI Lin,3360,這是誰?,56:00
1584516399520394,安哥,3361,中時好記者,56:01
1584516399655225,确诊救护车,3361,紅媒滾去對岸,56:01
1584516399776974,MOKONA CHEN,3361,部長和大家身體也要保持健康,56:01
1584516400262475,CHACHA CHEN,3361,到底!,56:01
1584516400500679,aYo,3361,哪家的啦,56:01
1584516400660670,Jim Chen,3362,是找童工當記者嗎,56:02
1584516400670552,玠融李,3362,你誰啦,56:02
1584516401291191,Mandy Wang,3362,那個問玻璃心的問題 大概是中屎的好朋友,56:02
1584516401326485,楊水果,3362,有三立記者在嗎 報一下 海線里長老婆的料,56:02
1584516401438095,Mickey Huang,3362,疫調中,56:02
1584516401671384,Vidol TV,3363,在家無聊可以洗洗手來Vidol.tv追劇，不要隨便出國亂跑,56:03
1584516401731172,somebodyINtaiwan,3363,報單位啦,56:03
1584516401793546,L MM,3363,紅媒滾 好噁,56:03
1584516401824395,Ani Ani,3363,法國來玩的,56:03
1584516402628017,Kong Ling,3364,你是誰啦？,56:04
1584516402720347,Leo Chen,3364,哪台？,56:04
1584516402777857,Lee,3364,法國人,56:04
1584516402845103,tammy9413,3364,這個,56:04
1584516403045979,李汶靜,3364,23個新增案例.知道疫調要追幾人嗎?問得輕鬆.做疫調的要做多少天嗎?不懂嗎?真是夠了.是住天龍國的嗎,56:04
1584516403172788,李志賢,3364,？？？？？,56:04
1584516403467722,JOY Joy,3364,你哪位？,56:04
1584516403474655,Iceblue Chung,3364,還在疫調啦==,56:04
1584516403476913,S Yuan,3364,請報上妳家單位⋯很難？不敢？,56:04
1584516403732740,Lee,3365,...,56:05
1584516403902805,yufang lin,3365,又是哪個沒禮貌的記者,56:05
1584516403939552,ana chen,3365,防疫團隊辛苦了！民眾大家一定要積極配合啊！台灣加油！！！！,56:05
1584516404024467,Jessie WW,3365,祥祥出來。,56:05
1584516404724300,shenghan Lin 聖翰林,3366,............,56:06
1584516404909129,will king,3366,中時又來了,56:06
1584516405164971,ding Ar,3366,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:06
1584516405349150,Hope S.,3366,這誰 口氣差,56:06
1584516405882304,音弦,3367,就還在疫調,56:07
1584516406093228,安哥,3367,中時好記者,56:07
1584516406146422,Frankie Tseng,3367,法國人回法國,56:07
1584516406266319,JOY Joy,3367,欠你的？,56:07
1584516406395386,安哥,3367,中時好記者,56:07
1584516406495283,anyway,3367,很愛亂問,56:07
1584516406813581,Norla Wang,3368,哪家計者阿沒說就提問,56:08
1584516406864421,安哥,3368,中時好記者,56:08
1584516407187505,安哥,3368,中時好記者,56:08
1584516407242771,峰雷,3368,直接拷上電子腳鐐問題都解決了,56:08
1584516407501784,安哥,3368,中時好記者,56:08
1584516407522493,确诊救护车,3368,紅媒滾去對岸,56:08
1584516407783837,确诊救护车,3368,紅媒滾去對岸,56:08
1584516407829570,黃政維,3369,沒禮貌,56:09
1584516408025144,Halima T,3369,這個記者超沒禮貌,56:09
1584516408135418,Winnie Hung,3369,疫調啦,56:09
1584516408334556,Ruby Zheng,3369,這記者太沒禮貌了吧,56:09
1584516408459173,香橙天空,3369,沒禮貌,56:09
1584516408460732,蕭玉涵,3369,哪家記者這麼沒禮貌,56:09
1584516408883514,李依蓉,3370,疫調中,56:10
1584516409025550,Shih-Wei Yen,3370,你誰,56:10
1584516409186447,HAI WE,3370,你誰？,56:10
1584516409223690,Peng Mush,3370,你誰啊,56:10
1584516409660026,CHACHA CHEN,3370,還在83例,56:10
1584516409750360,Lee,3370,法國人,56:10
1584516409753422,Eunice Lin,3370,記者好沒禮貌,56:10
1584516410196157,Boryan LIN,3371,好的中國湖北武漢肺炎刷起來,56:11
1584516410398605,安哥,3372,中時好記者,56:12
1584516411478328,Amy Chiang,3373,態度很差欸,56:13
1584516411493898,ダイセキ,3373,你們的記者證全都拿來檢查一下！,56:13
1584516411536444,joy lee,3373,這位為什麼不報哪家,56:13
1584516411831431,Esther Cheng,3373,你誰?,56:13
1584516411890725,Laura H.L,3373,法國人不能去法國?????,56:13
1584516411995781,Winnie Hung,3373,疫調中啦,56:13
1584516412456691,确诊救护车,3374,紅媒滾去對岸,56:14
1584516412529331,Eva,3374,真的很無聊的問題欸,56:14
1584516412916066,Shih-Wei Yen,3374,你是誰,56:14
1584516413160398,ding Ar,3374,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:14
1584516413191711,shenghan Lin 聖翰林,3374,.........................,56:14
1584516413588111,MD C,3375,沒禮貌不報單位,56:15
1584516413595040,黃政維,3375,沒禮貌~滾,56:15
1584516413624050,Yi Jing,3375,反差那麼大，紅莓自我介紹,56:15
1584516413635955,Yun-Jie Wu,3375,法國人不能去法國嗎,56:15
1584516414017312,dinghantsai21,3375,????????,56:15
1584516414150612,李翱,3375,這中時,56:15
1584516414207665,Laura H.L,3375,?????????????????,56:15
1584516414267536,aYo,3376,都不抱單位妳誰啊,56:16
1584516414499760,XS H,3376,說記者玻璃心還會被台視聊天室封鎖,56:16
1584516414706487,shareman Hung,3376,你哪位啦,56:16
1584516414793808,JOY Joy,3376,欠你的？哪位啊,56:16
1584516414799465,張志誠,3376,部長及團隊辛苦了,56:16
1584516414843550,Jim Chen,3376,幹 要問幾次,56:16
1584516415172925,DD,3377,就法國人阿= =,56:17
1584516415467852,林錫煌,3377,"83就法國人,講過了",56:17
1584516415531331,Hsinyi Chuang,3377,不要再跳針了好嗎！？！！！！！,56:17
1584516415880574,sss8823023,3377,你是誰??,56:17
1584516416143497,yufang lin,3378,鬼知道啊,56:18
1584516416832808,李依蓉,3378,到底要問幾次,56:18
1584516416881731,歲月靜好,3378,問廢話,56:18
1584516417042138,사랑해트와이스,3378,法國來的法國人XDDD,56:18
1584516417202913,音弦,3379,還問，白目,56:19
1584516417277252,carol Lee,3379,哈,56:19
1584516417623519,李欣庭,3379,麻煩可以幫我們講一下你是哪家記者？,56:19
1584516417652761,Mark Luo,3379,哪一家的 沒水準,56:19
1584516417899622,xx zz,3379,法國人不能去法國哦,56:19
1584516417939461,林馥兒,3379,你誰??????,56:19
1584516417972075,Mandy Wang,3379,這種沒禮貌大概就是中屎,56:19
1584516418165728,Amidofu Lue,3380,自由沒人罵笑死,56:20
1584516418401205,Rueishiue Yu,3380,又來,56:20
1584516418480500,柯雅琍,3380,又來沒禮貌的= =,56:20
1584516419368895,Hope S.,3381,口氣真差，是不是中時,56:21
1584516419616897,MIke Liao,3381,沒禮貌的查某,56:21
1584516419635438,內門起義,3381,訂閱內門起義.我會給你最好的影片,56:21
1584516420615048,多米喜,3382,哈哈哈哈哈 記者智障,56:22
1584516420764822,信夫,3382,你誰,56:22
1584516421087222,ALEX Yao,3383,又是中時,56:23
1584516421149207,吳名,3383,....,56:23
1584516421366194,林慧,3383,沒禮貌的記者哪家,56:23
1584516421725089,Ting Chen,3383,大家都累了,56:23
1584516421964708,Super M,3383,＝＝,56:23
1584516422335126,Dragunov31415926,3384,拉雞 中時,56:24
1584516422386797,berelica Bar,3384,疫調中不懂去查字典好嗎,56:24
1584516425431253,莊端蓉,3386,聯合報不會加請字？,56:26
1584516425539563,Josette,3386,很兇欸,56:26
1584516425662088,Eva,3386,閉嘴啦,56:26
1584516425769039,JOY Joy,3387,甘你屁事,56:27
1584516426204165,YuChian Hung,3387,煩死,56:27
1584516426250537,julie hsueh,3387,國人 外國人,56:27
1584516426524274,Nero Miller,3387,法國來的法國人 哈哈,56:27
1584516426534018,周琪淵,3387,很嗆誒 白目,56:27
1584516426815671,cindy lin,3388,你是誰?,56:28
1584516426989490,Shih-Wei Yen,3388,你是誰,56:28
1584516427109058,Rueishiue Yu,3388,玻璃心嗎,56:28
1584516427273611,ding Ar,3388,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:28
1584516427305708,Man Ching Huang,3388,我們能不能打電話給這些媒體施壓 不要再用蠢問題浪費長官們的時間了,56:28
1584516427418906,Eva,3388,閉嘴啦,56:28
1584516427508592,Christine Yang,3388,"不會說""請問""嗎????",56:28
1584516427685186,Kong Ling,3388,態度好差,56:28
1584516427705188,Filomena Chang,3388,哪台記者,56:28
1584516427781800,V icki,3389,ㄇㄉ智障喔,56:29
1584516428002044,Jialun Lyu,3389,這什麼北七問題,56:29
1584516428025790,小小,3389,這記者態度可以好一點嗎,56:29
1584516428442699,Winnie Hung,3389,疫調,56:29
1584516428544214,劉沛昕,3389,法國來的法國人,56:29
1584516428594138,黃亭蓉,3389,欠你喔口氣超差,56:29
1584516428764093,Ting Chen,3390,不要再問了~~讓他們快去休息,56:30
1584516428832680,Yi Jing,3390,中時,56:30
1584516428888980,桀特,3390,剛剛不是說了嗎！,56:30
1584516429092670,Eva,3390,閉嘴啦,56:30
1584516429479465,Josette,3390,口氣很差,56:30
1584516429773714,內門起義,3391,訂閱內門起義.我會給你最好的影片,56:31
1584516429913067,歲月靜好,3391,這是重點嗎,56:31
1584516429948762,Yo wu,3391,不是說旅遊嗎？？,56:31
1584516429978695,Esther Cheng,3391,沒禮貌,56:31
1584516429995701,julie hsueh,3391,又怎樣,56:31
1584516430013873,Ting Yang,3391,兇3,56:31
1584516430037350,Yun-Jie Wu,3391,你怎麼不自報姓名,56:31
1584516430343791,張家寶,3391,欠你是不是?? 講話客氣一點!!! 你到底是誰?,56:31
1584516430380471,Simon TW,3391,就是給機器人，隨時要你按鍵回應，沒回應就是外出沒帶手機,56:31
1584516430452250,峰雷,3391,下一位,56:31
1584516430553548,Hui,3391,記者現在都不會用謝謝或者什麼的嗎？,56:31
1584516431203708,少堯舜,3392,指揮中心該 休息了 記者們 可不可以問完重點就該走了,56:32
1584516431220427,Sasha C,3392,口氣好差,56:32
1584516431942698,啊喵,3393,這個記者口氣真的很差耶,56:33
1584516431960050,Eva,3393,有病嗎北七,56:33
1584516432186949,Laura L,3393,記者沒禮貌!!!!!!!!,56:33
1584516432460328,takayuki,3393,旅遊史就是法國啦,56:33
1584516432681778,Peter Chiang,3394,關你屁事,56:34
1584516432802401,Y M,3394,是怎樣,56:34
1584516433059265,蔡旺晋,3394,公佈出國人名單．免被傳染了,56:34
1584516433148199,Norla Wang,3394,哪家記者不敢說喔?,56:34
1584516433374077,Paige Lin,3394,沒禮貌，講話又剁剁逼人,56:34
1584516433731203,Kimi Ding,3395,兇什麼???,56:35
1584516433972720,黃志傑,3395,記者說話放客氣一點,56:35
1584516434013162,ding Ar,3396,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:36
1584516434380594,戴伯儒,3396,問這個要幹嘛啦？,56:36
1584516434383388,Ophelia Liang,3396,原因也要問,56:36
1584516434735112,張家瑋,3396,.................你又是誰 搞屁,56:36
1584516434857615,音弦,3396,沒禮貌的記者,56:36
1584516434940811,Gloria Tai,3396,這位記者聽起來很不爽,56:36
1584516434973254,PS Li,3396,禮貌啊⋯⋯,56:36
1584516435263284,Jack Yang,3397,系統還沒出來... 就先出頭 <---- 會很慘!!,56:37
1584516435493280,yo yo,3397,這些記者都沒在怕欸,56:37
1584516435833050,Yo wu,3397,是在哈囉,56:37
1584516436276693,确诊救护车,3398,紅媒滾去對岸,56:38
1584516436667748,王小咪,3398,聽到他聲音很煩耶,56:38
1584516437063936,bill CHEN,3399,沒啥禮貌,56:39
1584516437157869,hwalala0521,3399,講話為什麼不能有禮貌一點,56:39
1584516437359624,aYo,3399,鏡頭可以拍一下記者好嗎,56:39
1584516437568065,小小,3399,超沒禮貌的,56:39
1584516438001024,YuChian Hung,3400,乾你屁事喔,56:40
1584516438084266,陳思潔,3400,問那甚麼廢話,56:40
1584516438296936,Ziwei Lin,3400,超沒禮貌也沒說自己是哪家記者,56:40
1584516438300599,사랑해트와이스,3400,你他媽發問的是智障嗎,56:40
1584516438307412,瑪露,3400,你誰啦 跩屁唷,56:40
1584516438330105,香橙天空,3400,都沒在聽嗎,56:40
1584516438416416,內門起義,3400,訂閱內門起義.我會給你最好的影片,56:40
1584516438640709,Jack Yang,3400,系統還沒出來... 就先出頭 <---- 會很慘!!,56:40
1584516439158342,dinghantsai21,3401,有嗎,56:41
1584516439171188,ding Ar,3401,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:41
1584516439713758,hsinyuan lee,3401,沒禮貌的口吻 是欠你?,56:41
1584516439783077,HAI WE,3401,你口氣可以再差一點,56:41
1584516439883805,Peng Mush,3402,態度很差喔,56:42
1584516440031246,蘇維維,3402,欠你哦！爛記者,56:42
1584516440059112,Paige Lin,3402,態度超差,56:42
1584516440067233,李秋,3402,好難懂 你的男友什麼時候吃飯你都會知道嗎,56:42
1584516440092190,慧君李,3402,王八蛋女記者,56:42
1584516440280886,詹小費,3402,有事嗎?,56:42
1584516440321969,玄奈特,3402,這是那一家,56:42
1584516440341590,Ting MJ,3402,記者好像在跟細漢講話,56:42
1584516440446711,黃志傑,3402,記者說話放客氣一點,56:42
1584516440475460,神此一說,3402,法國人啊！不是來玩的嗎？ 記者沒聽到嗎？,56:42
1584516440496507,Jialun Lyu,3402,兇屁喔 欠你錢嗎,56:42
1584516440610347,啊喵,3402,態度可以好一點嗎,56:42
1584516441367678,政鎧玟,3403,哪間的不敢講,56:43
1584516441377109,yu-jyuan huang,3403,法國來的法國人....阿中好可愛,56:43
1584516442203887,問問,3404,記者講話不能好好說!?,56:44
1584516442225018,Chaji Tsai,3404,為什麼問話要這樣 很機巴,56:44
1584516442304838,Peng Mush,3404,很兇喔,56:44
1584516442347623,Carrie Huang,3404,哪家記者啊,56:44
1584516442385378,WEN CHUN LIU,3404,口氣真很差= =,56:44
1584516442597009,宋旻鴻,3404,這哪家垃圾媒體,56:44
1584516442751378,ダイセキ,3404,問問題不懂禮貌喔，欠你的喔,56:44
1584516442827297,高雪卿,3405,臺灣沒有義務醫療法國人 假裝旅游真醫療,56:45
1584516442962545,游蕾蕾,3405,記者講話可以客氣一點嗎~~~!!,56:45
1584516443098879,pro ter,3405,講那麼不耐煩是欠你很多錢?,56:45
1584516443492642,ding Ar,3405,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:45
1584516443579784,MD C,3405,欠你幾百萬,56:45
1584516443699230,xx zz,3405,不報名子都滾,56:45
1584516443757328,Chiang Penny,3405,不是自由時報嗎,56:45
1584516444238689,Chen Fukujin,3406,這三小蠢問題,56:46
1584516444361522,ChingI Lin,3406,在疫調,56:46
1584516444419676,Yu Ji,3406,哪一家,56:46
1584516444577389,Apple 완균,3406,沒禮貌不准提問！！！！！！,56:46
1584516444975616,陳思帆,3407,為什麼可以不用先報哪間媒體,56:47
1584516445194712,Shih-Wei Yen,3407,可以請鏡頭照發問者嗎？,56:47
1584516445565142,Yitina Liao,3407,有事嗎? 這記者,56:47
1584516445607070,Sunny Fang,3407,記者素質能提升嗎,56:47
1584516445692481,sss8823023,3407,超沒水準的記者,56:47
1584516445746820,Jung L,3407,有夠沒禮貌,56:47
1584516445910556,Lin Sung,3408,汪汪中時的餵姨家在嗎?,56:48
1584516446094304,Angela Lu,3408,真的很沒禮貌,56:48
1584516446274427,ding Ar,3408,​中屎爛媒體還要小編管聊天室啊，管好自己的狗嘴,56:48
1584516446357318,xxx yapin,3408,TVBS????????,56:48
1584516446556068,瑪露,3408,禮貌在哪裡,56:48
1584516446849414,峰雷,3409,下一位,56:49
1584516446996444,孫小蘭,3409,什麼口氣,56:49
1584516447094780,黑旗,3409,這涉及個人隱私了吧,56:49
1584516447181880,內門起義,3409,訂閱內門起義.我會給你最好的影片,56:49
1584516447358579,詹小費,3409,講話這麼不客氣,56:49
1584516447397455,TinsLiao,3409,我不想知道他為什麼來台灣阿,56:49
1584516447837940,FuchsiaRose ChiliPepper,3410,記者有夠沒禮貌沒耐心,56:50
1584516447915934,Ting MJ,3410,記者注意自身水準可以嗎,56:50
1584516448107189,Charles Ouyang,3410,屌屁,56:50
1584516448258912,Fatima 51,3410,人家來台灣的理由干記者啥事？,56:50
